time,level
1366,340.5967211225789
1367,238.85045649239953
1368,218.0409997070773
1369,300.6395626722224
1370,164.2600913508861
1371,306.1066898237616
1372,368.6292962397474
1373,363.4158634105023
1374,289.20129126789914
1375,359.0475362948749
1376,217.11782298699507
1377,340.76195296617146
1378,251.41203344923048
1379,350.5686739636725
1380,248.98852765971426
1381,204.73844023436726
1382,249.09893145669227
1383,297.1466224779435
1384,375.8365457687217
1385,283.60047250459024
1386,366.4499845594322
1387,304.2604096108116
1388,356.3113617232422
1389,405.25648935704714
1390,389.4994811941874
1391,375.4515446126831
1392,335.6694834276966
1393,339.45075804993616
1394,342.6885608160831
1395,345.12545868528997
1396,359.2670916893868
1397,343.1222507139648
1398,365.76219766224
1399,364.7833864208638
1400,334.45445571252924
1401,361.8098605508052
1402,363.82413100019266
1403,350.4838483922898
1404,359.96982176482146
1405,369.5137880397134
1406,362.4118006407694
1407,331.3979412518579
1408,340.196296749592
1409,371.14563590049806
1410,356.0388823037342
1411,362.0743400416012
1412,352.7731703357635
1413,363.9877812399235
1414,319.7937842594243
1415,367.23015937473525
1416,374.4581267776892
1417,344.22712982385633
1418,342.51318548232524
1419,353.61050494657763
1420,294.0817892385291
1421,336.42237346693605
1422,388.21149225041006
1423,367.4570146120854
1424,349.40647218958145
1425,369.0379060009584
1426,360.969811266483
1427,384.3416049942668
1428,347.4276544622541
1429,401.87507080063034
1430,390.84098076257834
1431,309.60787559163856
1432,401.96588740638646
1433,322.86793988293545
1434,361.46069352541485
1435,336.8588924886873
1436,356.75970170269875
1437,339.2295266913855
1438,366.8651556952709
1439,309.62929092559693
1440,346.890552105645
